latitude,longitude,NDVI,Temperature,Precipitation,Humidity,Windspeed,is_fire,Year,Month,Day
34.787037,-5.2176046,4396.0,23.666666,0.0,53.1,6.8,0.0,2020,6,20
35.72436,-5.3819227,5842.0,20.5,0.0,44.8,8.5,1.0,2016,4,28
31.978006,-4.2539854,1337.0,8.388888,0.08,23.5,16.9,0.0,2016,2,16
31.282726,-7.8062053,3981.0,14.611111,0.0,41.0,4.1,0.0,2016,2,22
31.433292,-9.463178,2358.0,18.88889,0.0,60.2,8.4,0.0,2019,5,3
33.910305,-5.4962034,5016.0,19.5,0.0,48.5,4.1,1.0,2016,6,1
35.61766,-5.9082,4901.0,19.666666,0.16,57.4,6.2,1.0,2015,6,17
34.857117,-4.2479563,2185.0,13.388888,0.01,46.3,4.0,0.0,2022,12,4
31.009523,-4.4677644,901.0,12.222222,0.0,37.3,4.8,0.0,2021,11,28
35.278786,-5.537707,5572.0,34.72222,0.0,45.3,7.0,1.0,2022,7,26
34.313267,-1.8052882,1365.0,22.722221,0.0,56.9,5.8,0.0,2016,9,20
32.042328,-9.183795,2222.0,21.000002,0.0,27.9,3.4,0.0,2017,11,26
34.594112,-2.3457153,1652.0,9.166667,0.0,39.0,5.7,1.0,2021,12,2
28.657213,-8.673379,997.0,33.666668,0.0,34.1,12.7,0.0,2017,10,13
34.912033,-3.7231817,1706.0,27.333332,0.0,72.7,6.8,1.0,2013,8,16
33.30424,-3.9909465,1435.0,9.611111,0.0,25.4,2.4,0.0,2021,12,20
34.596058,-2.3479383,1646.0,13.055555,0.0,47.6,4.6,1.0,2021,4,18
27.629244,-10.900599,918.0,23.277779,0.0,57.4,8.6,0.0,2013,10,24
34.594658,-2.345145,1741.0,21.61111,0.0,63.4,11.6,1.0,2018,6,26
34.596764,-2.3456228,1796.0,11.0,0.0,44.0,6.6,1.0,2016,1,20
35.754807,-5.43688,5394.0,29.166666,0.0,55.2,8.3,1.0,2020,8,4
35.156616,-5.7694063,3244.0,28.88889,0.0,68.4,7.0,1.0,2022,7,14
31.815077,-4.1631846,1243.0,7.8333325,0.0,23.9,3.2,0.0,2021,1,3
27.614517,-10.129029,1143.0,18.500002,0.0,28.1,8.0,0.0,2018,12,28
35.056408,-3.6839204,3387.0,25.5,0.0,61.5,4.4,1.0,2018,7,26
30.367853,-9.467892,1931.0,20.833334,0.0,53.7,7.4,1.0,2015,6,16
32.497013,-5.426584,3075.0,25.722223,0.0,38.6,11.0,0.0,2017,7,9
27.68493,-10.451582,1114.0,20.777779,0.0,26.3,8.1,0.0,2015,3,9
31.673773,-4.6004434,1362.0,29.88889,0.0,24.5,10.3,0.0,2017,6,6
33.74153,-6.4137425,2353.0,21.499998,0.0,66.5,2.8,0.0,2018,9,25
33.367825,-7.7527194,4666.0,16.666666,0.0,53.4,6.6,1.0,2020,3,4
33.91352,-5.4945865,2807.0,22.388891,0.0,53.5,5.4,1.0,2019,7,28
34.595757,-2.3409722,1652.0,9.388889,0.24,40.3,14.4,1.0,2021,12,3
32.157276,-6.607758,2938.0,35.555557,0.0,41.9,6.6,0.0,2015,7,21
33.900467,-1.8309965,1171.0,22.166666,0.0,57.9,6.2,0.0,2022,9,16
27.814457,-11.880434,1097.0,21.333334,0.0,59.0,10.9,0.0,2017,9,17
35.197792,-3.9197128,1720.0,25.111109,0.0,71.9,5.7,0.0,2016,7,11
31.871851,-8.936307,1274.0,22.833334,0.0,64.7,5.4,0.0,2019,7,13
33.97816,-5.5398564,2253.0,23.777779,0.0,62.5,3.7,1.0,2018,9,18
35.084705,-5.644515,7102.0,19.666666,0.0,55.8,7.1,1.0,2021,5,6
35.458714,-5.5277157,3701.0,20.333334,0.0,57.3,4.9,1.0,2015,10,15
30.584389,-9.337479,3905.0,13.222222,0.0,48.6,5.2,0.0,2019,2,1
32.47362,-8.837859,2207.0,24.5,0.0,60.2,7.0,1.0,2021,7,21
34.59779,-2.3498168,1479.0,19.611113,0.0,60.2,5.9,1.0,2017,10,3
34.5939,-2.3502462,1499.0,23.222223,0.0,67.6,7.9,1.0,2016,8,25
34.59803,-2.3475103,1242.0,24.555553,0.0,60.8,5.6,1.0,2018,9,21
31.657122,-3.8486898,1294.0,14.611111,0.0,27.5,6.4,0.0,2018,11,1
35.206432,-5.500835,4861.0,22.0,0.0,9999.9,8.0,1.0,2020,8,31
34.598053,-2.3436947,1414.0,28.166664,0.0,51.3,7.4,1.0,2019,8,20
34.5984,-2.347033,1693.0,20.61111,0.0,45.3,7.2,1.0,2019,5,14
34.597286,-2.347314,1519.0,22.833334,0.0,58.2,7.1,1.0,2018,7,14
33.410988,-5.791578,2783.0,23.666666,0.0,62.8,5.2,0.0,2014,9,3
34.595505,-2.3416185,1637.0,24.666666,0.0,65.0,6.4,1.0,2014,7,28
32.313213,-6.6870704,3571.0,24.5,0.0,58.0,4.8,1.0,2021,9,17
31.4286,-7.434897,3297.0,23.88889,0.0,49.6,3.6,0.0,2017,10,23
33.37045,-7.746786,2384.0,23.666666,0.0,64.8,9.9,1.0,2017,6,27
29.134136,-9.493562,993.0,22.222221,0.0,56.4,9.9,0.0,2018,6,21
35.268196,-4.179229,2739.0,16.0,0.01,41.5,7.2,0.0,2014,12,15
31.189774,-6.191539,1598.0,18.11111,0.0,22.1,6.8,0.0,2021,5,2
31.728943,-3.8513234,1165.0,13.111111,0.0,23.6,5.0,0.0,2014,11,7
31.844658,-8.300022,933.0,11.722221,1.22,41.1,7.0,0.0,2017,12,2
35.147953,-5.7775636,3118.0,27.833334,0.0,60.4,7.4,1.0,2016,8,12
34.88575,-4.652901,4761.0,29.833334,0.0,44.6,7.0,0.0,2021,7,20
32.31344,-6.9372087,5075.0,13.5,0.0,47.6,2.7,1.0,2017,2,15
34.94213,-5.0740185,5224.0,17.38889,0.24,55.9,6.0,0.0,2018,4,22
33.910206,-5.4948535,5507.0,9.611111,0.08,44.5,2.5,1.0,2015,2,14
27.60653,-10.393448,1234.0,19.5,0.0,20.0,17.5,0.0,2022,1,21
31.588366,-8.501932,929.0,21.555557,0.0,49.6,4.3,1.0,2020,10,6
35.227123,-4.6976833,5021.0,17.38889,0.0,46.6,3.8,0.0,2021,4,19
35.49625,-5.6219654,4621.0,22.722221,0.03,67.8,8.1,1.0,2014,10,3
34.596397,-2.3435133,1521.0,21.499998,0.0,59.5,5.2,1.0,2014,10,11
33.36538,-7.750269,2787.0,20.722223,0.0,57.4,6.4,1.0,2014,6,23
35.268223,-5.455315,5862.0,34.72222,0.0,45.3,7.0,1.0,2022,7,26
34.67259,-5.1928005,3610.0,32.22222,0.0,56.8,6.2,1.0,2018,8,8
28.53243,-9.055804,940.0,15.666667,0.0,44.8,4.8,0.0,2020,1,11
32.45416,-4.719262,1483.0,22.777779,0.0,33.7,4.9,0.0,2020,5,26
34.59951,-2.3445635,2045.0,10.333332,0.0,42.5,8.5,1.0,2015,1,29
28.451366,-11.346411,878.0,20.666664,0.0,57.8,7.1,1.0,2018,10,21
33.758434,-4.693231,2444.0,13.833334,0.0,37.7,6.2,0.0,2020,11,22
34.85945,-2.726074,2931.0,11.999999,0.0,45.2,4.7,0.0,2014,1,27
28.074549,-11.835894,1096.0,16.5,0.0,47.7,15.4,0.0,2014,4,5
27.661026,-9.077857,1182.0,29.277779,0.0,54.6,9.2,0.0,2017,8,11
30.94369,-7.2214165,1184.0,30.166666,0.0,24.6,7.9,0.0,2014,7,3
30.421167,-9.432291,1564.0,23.88889,0.0,47.8,7.3,0.0,2016,10,31
31.864483,-8.846504,3620.0,14.166667,0.39,53.0,9.6,0.0,2015,3,21
30.961432,-3.7589486,957.0,34.444443,0.0,34.4,5.7,0.0,2013,7,8
34.99633,-4.872897,4766.0,28.5,0.0,9999.9,5.0,1.0,2020,8,26
35.33716,-6.0662723,3106.0,31.444445,0.0,47.6,7.8,1.0,2013,9,3
32.83021,-5.4505286,3925.0,15.888889,0.0,41.6,3.6,0.0,2016,10,24
34.59509,-2.3461895,2225.0,11.388889,0.0,41.9,7.2,1.0,2015,2,12
31.021284,-4.165051,788.0,32.72222,99.99,36.6,7.2,0.0,2017,6,15
27.925531,-11.97198,1029.0,22.111113,0.0,61.7,14.1,0.0,2021,7,4
28.531609,-10.535037,1112.0,21.38889,0.0,63.3,17.4,0.0,2022,7,6
35.59873,-5.4309144,3632.0,21.61111,0.0,52.6,8.1,1.0,2015,6,17
34.82251,-3.9669094,2754.0,24.888891,0.0,65.3,7.3,1.0,2013,7,30
32.556522,-6.5957756,2423.0,24.38889,0.0,47.7,3.4,0.0,2021,10,10
31.85001,-4.4134235,1442.0,34.22222,0.0,25.9,8.2,0.0,2022,8,18
32.52955,-8.61235,3295.0,17.222221,0.0,58.6,3.0,0.0,2022,1,25
35.220104,-5.496846,6496.0,22.0,0.0,9999.9,8.0,1.0,2020,8,31
35.0462,-5.737294,4378.0,28.88889,0.0,68.4,7.0,1.0,2022,7,14
34.15549,-2.3951015,1771.0,16.055555,0.0,50.9,4.8,1.0,2017,10,29
30.88986,-3.8499696,1444.0,27.666668,0.0,33.5,9.5,0.0,2013,10,9
34.896896,-5.778647,2558.0,21.499998,0.0,68.5,4.5,1.0,2014,10,19
32.65346,-3.883865,1904.0,14.833333,0.0,22.1,6.8,0.0,2019,3,6
35.860207,-5.480016,5410.0,19.666666,0.09,57.9,10.3,1.0,2020,11,8
30.45272,-6.6804056,1023.0,18.222223,0.0,19.1,3.3,0.0,2016,3,19
33.899277,-5.3190207,2946.0,11.888889,0.0,48.2,4.2,0.0,2019,11,25
34.597565,-2.350039,1706.0,26.277779,0.0,63.6,7.1,1.0,2017,6,18
33.71056,-4.9331675,4981.0,12.277777,0.02,49.3,7.9,0.0,2018,3,31
32.331516,-3.7513359,904.0,36.27778,0.0,29.8,8.5,0.0,2016,7,13
30.218746,-9.153083,1596.0,19.944445,0.0,61.9,5.8,1.0,2021,10,23
35.55223,-5.824794,4500.0,13.833334,0.13,50.1,6.3,0.0,2019,12,5
33.955505,-5.0497465,2947.0,26.277779,0.0,52.7,8.1,1.0,2013,6,26
34.284233,-6.59907,2628.0,1.4444436,0.0,9999.9,999.9,1.0,2014,9,11
31.823706,-6.207644,681.0,22.444445,0.0,41.0,6.6,0.0,2022,2,26
30.68714,-6.800534,878.0,22.611109,0.0,21.1,10.1,0.0,2018,10,17
33.80362,-5.1305532,3776.0,11.5,0.0,42.8,10.9,0.0,2017,3,14
33.774857,-5.3519497,3003.0,23.11111,0.0,53.6,4.1,1.0,2013,9,11
30.218702,-9.151559,1560.0,19.38889,0.0,59.9,4.4,1.0,2014,10,25
34.974613,-3.6802273,2492.0,16.277779,0.0,50.1,8.4,0.0,2014,2,2
35.005634,-4.858493,4910.0,30.444445,0.0,9999.9,3.6,1.0,2020,8,27
30.218348,-9.150018,2767.0,14.388889,0.0,44.4,3.3,1.0,2013,2,14
33.9097,-5.4904685,2965.0,21.499998,0.0,57.7,3.6,1.0,2013,10,1
32.321228,-5.0929804,1748.0,28.777779,0.0,26.9,10.4,0.0,2018,6,25
35.155983,-5.12945,5057.0,29.38889,0.0,48.4,7.0,1.0,2018,7,30
34.991844,-4.879449,4766.0,30.444445,0.0,9999.9,3.6,1.0,2020,8,27
30.694006,-9.251768,3018.0,21.222221,0.0,62.9,6.2,0.0,2022,5,20
33.917217,-6.507253,3574.0,23.944445,0.0,64.2,4.0,1.0,2017,6,12
32.104973,-6.074415,1740.0,33.944443,0.0,52.4,5.1,0.0,2015,7,20
34.595272,-2.3461626,1646.0,20.388887,0.0,48.6,8.4,1.0,2019,6,6
33.886707,-6.396626,2070.0,15.5,0.0,48.9,2.2,1.0,2020,10,17
35.346664,-5.4095297,4668.0,31.0,0.0,56.7,4.2,0.0,2020,7,2
32.56714,-6.134224,4505.0,15.611111,0.0,35.3,6.0,1.0,2014,1,6
33.871067,-5.8443575,2513.0,22.277779,0.0,61.3,3.6,1.0,2013,9,13
35.386158,-5.187822,5152.0,29.055555,0.0,50.1,7.6,1.0,2019,8,7
31.756615,-3.371468,1303.0,15.388889,0.2,40.3,4.7,0.0,2019,3,26
35.318752,-5.5024567,6015.0,25.944443,0.0,60.6,5.8,1.0,2014,9,12
33.584843,-5.591368,1822.0,22.388891,0.0,53.5,5.4,1.0,2019,7,28
34.594055,-2.3477392,2573.0,17.0,0.0,50.3,6.1,1.0,2018,5,31
32.36187,-4.90204,1058.0,19.277777,0.01,40.7,13.2,0.0,2014,10,12
30.866358,-4.531845,876.0,36.38889,0.0,17.7,8.3,0.0,2018,7,8
27.936832,-10.550945,1000.0,20.666664,0.0,57.8,7.1,0.0,2018,10,21
27.923857,-9.636705,1214.0,13.444445,0.0,41.8,8.7,0.0,2019,1,20
33.653152,-5.38547,2222.0,23.555555,0.0,55.7,7.0,1.0,2021,7,9
31.902832,-4.353842,1507.0,29.777779,0.0,35.0,6.4,0.0,2014,9,10
35.851593,-5.4219933,5273.0,25.722223,0.0,61.9,8.8,1.0,2014,8,1
31.833317,-9.046007,1302.0,23.444443,0.0,58.5,6.8,0.0,2019,7,2
31.848635,-3.4841337,1311.0,25.833334,0.0,46.9,4.5,0.0,2015,10,6
31.07067,-9.474885,2154.0,18.722221,0.0,56.9,7.2,0.0,2020,4,5
35.303604,-4.094799,2943.0,14.944445,0.0,49.1,5.2,0.0,2020,3,28
31.787373,-5.695811,1249.0,38.72222,0.0,35.8,4.3,0.0,2022,8,1
35.067406,-5.653488,5685.0,30.777779,0.0,62.6,9.0,1.0,2022,7,14
29.044134,-9.2301655,841.0,23.0,0.0,22.5,6.9,0.0,2022,11,26
34.838856,-2.3140078,2956.0,31.444445,0.0,60.0,5.8,1.0,2017,8,8
34.595768,-2.346063,2252.0,12.388889,0.0,44.7,7.2,1.0,2019,3,20
33.821056,-5.2363906,5057.0,23.166664,0.0,41.5,8.1,0.0,2019,5,27
34.387608,-2.756476,1883.0,23.944445,0.0,62.6,11.3,1.0,2013,9,2
31.634827,-8.468786,1295.0,17.666666,0.0,50.4,4.6,0.0,2022,3,20
35.1914,-5.5144,4861.0,24.888891,0.0,9999.9,11.2,1.0,2020,9,4
28.04885,-10.426668,1155.0,19.833332,0.0,34.2,7.3,0.0,2015,12,13
27.687609,-9.249118,1095.0,22.388891,0.0,64.7,6.3,0.0,2016,9,12
30.866133,-6.8898883,1005.0,20.88889,0.0,27.1,3.8,1.0,2020,4,7
32.370815,-6.3218527,3298.0,26.944445,0.0,45.8,6.7,1.0,2016,10,8
33.471054,-7.8325834,6749.0,16.166666,0.0,49.7,5.6,0.0,2017,3,22
30.556177,-9.227512,2483.0,26.722221,0.0,62.2,6.4,0.0,2013,7,10
31.480125,-7.7128916,2435.0,11.444444,0.0,44.9,3.7,0.0,2014,1,22
31.763006,-4.21848,1458.0,34.944443,0.0,19.7,6.7,1.0,2021,8,13
32.050873,-9.395216,2347.0,22.055553,0.0,45.8,2.6,0.0,2019,10,27
31.634916,-3.6664698,1389.0,17.277779,0.0,23.5,2.9,0.0,2020,2,18
34.596577,-2.346758,1499.0,24.166666,0.0,68.5,8.4,1.0,2016,8,24
33.892773,-5.552984,2428.0,19.444445,0.0,50.8,4.8,1.0,2019,6,17
35.25253,-6.0938563,2976.0,11.166666,0.71,45.3,0.0,0.0,2016,12,18
33.01243,-4.068093,1512.0,13.166667,0.0,43.5,21.2,0.0,2019,11,6
33.36809,-7.7525353,2559.0,15.777778,0.04,55.1,5.7,1.0,2016,12,3
35.28207,-5.3778095,3923.0,25.944443,0.0,63.1,10.1,1.0,2016,8,12
35.144695,-4.447817,3178.0,18.277779,0.0,59.5,3.8,0.0,2015,11,10
32.499645,-6.3422546,3610.0,22.888887,0.0,54.5,4.8,0.0,2022,6,5
31.264277,-7.0995083,1564.0,13.277779,0.0,23.3,3.3,0.0,2021,2,10
34.992466,-3.6380684,1422.0,27.166666,0.0,56.1,5.4,1.0,2019,8,10
30.220936,-9.149928,1277.0,24.777779,0.0,51.9,5.9,1.0,2016,10,30
32.569683,-6.1377935,4505.0,24.722221,0.0,52.7,5.8,1.0,2013,6,12
32.608513,-6.6685977,2015.0,29.444445,0.0,54.6,4.0,1.0,2013,9,3
34.204426,-5.419192,2019.0,20.722223,0.0,54.1,4.3,1.0,2014,7,8
32.613995,-3.7562544,2116.0,7.1111107,0.0,21.9,1.5,0.0,2013,3,3
31.606855,-4.7620783,1237.0,17.555555,0.0,22.4,3.7,0.0,2016,3,18
33.00427,-3.6241672,1263.0,17.666666,0.0,33.0,10.6,0.0,2013,10,30
35.133526,-5.389699,5305.0,28.277779,0.0,48.2,4.0,1.0,2021,8,18
35.296963,-5.685624,5443.0,23.88889,0.0,9999.9,5.9,1.0,2020,9,3
33.95277,-1.7448211,1356.0,23.722221,0.0,68.7,8.1,0.0,2016,6,29
30.88798,-7.1265383,1115.0,27.388891,0.0,34.2,5.8,0.0,2020,9,22
28.936213,-10.608682,963.0,18.38889,0.0,45.7,4.3,0.0,2019,11,12
31.70414,-5.923106,1100.0,23.666666,0.0,57.1,3.8,0.0,2014,9,27
33.492153,-7.8027205,3144.0,22.166666,0.0,62.5,11.4,0.0,2018,6,19
30.221601,-9.151353,1555.0,13.055555,0.0,39.9,5.0,1.0,2016,2,18
33.91217,-5.497982,5558.0,14.611111,0.0,47.3,4.4,1.0,2019,3,15
33.797153,-5.2273192,5168.0,25.833334,0.0,48.1,5.6,1.0,2018,9,24
32.300457,-3.5919874,898.0,20.0,0.0,46.8,5.3,0.0,2016,11,3
34.612717,-2.484853,2138.0,19.222221,0.0,48.6,7.8,0.0,2019,4,18
29.642176,-7.511521,897.0,24.166666,0.0,29.0,3.1,0.0,2013,4,16
33.366875,-7.7491446,4373.0,18.222223,0.0,54.6,10.7,1.0,2015,5,1
31.728525,-3.895625,1197.0,15.388889,0.0,39.0,4.8,0.0,2022,12,11
34.595623,-2.3435547,1599.0,25.944443,0.0,71.9,7.3,1.0,2015,8,28
33.95212,-5.7448897,2910.0,27.166666,0.0,58.8,5.3,1.0,2018,9,25
34.978645,-5.917136,5883.0,23.555555,0.0,55.8,4.4,1.0,2021,5,5
33.673737,-5.5392866,3038.0,19.277777,0.0,54.0,4.8,1.0,2015,9,4
32.809067,-4.705011,1048.0,18.277779,0.0,45.1,13.6,0.0,2017,5,6
29.221905,-10.08211,2569.0,18.666666,0.0,60.9,7.0,0.0,2018,6,11
31.36785,-4.3160625,1056.0,30.444445,0.0,45.4,6.6,0.0,2017,6,18
33.370007,-7.7484026,5324.0,12.944445,0.0,49.2,4.9,1.0,2016,3,26
33.590176,-7.7022505,2005.0,18.61111,0.04,56.7,7.9,0.0,2016,12,4
29.845367,-7.235468,1045.0,18.222223,0.0,19.1,3.3,0.0,2016,3,19
30.598198,-6.6105843,832.0,12.111111,0.21,48.4,2.9,0.0,2022,12,9
28.61638,-8.870044,1109.0,13.722222,0.0,43.3,16.4,0.0,2020,1,21
34.220486,-5.3942566,1944.0,23.500002,0.0,59.4,4.8,0.0,2014,8,20
31.517212,-3.719416,1367.0,12.333333,0.0,13.2,4.1,0.0,2017,12,11
34.75403,-2.0689487,1829.0,13.833334,0.04,47.5,11.8,0.0,2019,4,24
33.94282,-5.523399,3066.0,22.277779,0.0,52.6,3.5,1.0,2015,6,26
35.40235,-5.714441,3396.0,27.388891,0.0,65.7,15.8,1.0,2017,9,2
35.579544,-5.785044,4547.0,26.499998,0.0,64.9,19.0,1.0,2020,9,6
29.242296,-9.975314,1665.0,20.666664,0.0,62.2,5.2,0.0,2013,7,22
34.06784,-6.5005655,4565.0,13.111111,0.0,49.3,4.3,0.0,2018,12,19
35.43893,-5.941086,3232.0,18.222223,0.0,52.2,11.1,1.0,2013,11,1
34.59472,-2.3458838,1916.0,18.0,0.0,42.8,7.4,1.0,2014,5,28
33.91265,-5.496468,2577.0,23.666666,0.0,54.5,6.6,1.0,2020,9,30
33.368435,-7.744785,3860.0,14.055555,0.0,55.2,3.6,1.0,2015,12,24
33.945934,-5.122357,6444.0,12.166668,0.0,44.7,5.2,1.0,2018,3,28
33.34092,-5.9648204,3102.0,11.999999,0.01,47.7,5.3,0.0,2022,12,4
31.01086,-6.874804,1137.0,20.944443,0.0,32.5,6.2,1.0,2021,4,29
30.918081,-7.2378826,1088.0,33.555557,0.0,32.2,4.5,0.0,2017,7,24
30.512373,-6.8772044,1214.0,15.166667,0.0,37.1,6.0,0.0,2018,3,3
28.239618,-10.571335,878.0,13.722222,0.41,47.5,10.9,0.0,2021,1,10
34.599262,-2.349034,1552.0,12.111111,0.0,40.4,10.0,1.0,2021,12,11
34.21081,-2.015988,1292.0,14.555555,0.0,44.1,6.4,0.0,2021,4,20
35.165955,-5.1514864,5467.0,31.055555,0.0,57.9,5.0,1.0,2015,7,13
33.910538,-5.494425,2465.0,24.277777,0.0,52.5,2.6,1.0,2014,9,16
33.90944,-5.49586,2551.0,18.777779,0.35,58.4,4.1,1.0,2015,10,22
34.595398,-2.348637,1618.0,20.277779,0.0,45.0,6.0,1.0,2017,9,20
35.056847,-5.630222,5685.0,31.277779,0.0,52.8,9.6,1.0,2022,7,15
35.097736,-4.3100996,2538.0,10.722222,0.0,40.5,6.0,0.0,2019,12,31
35.12595,-5.0476093,5024.0,23.777779,0.0,50.2,7.1,1.0,2017,9,19
29.897923,-7.1502824,886.0,32.61111,0.0,30.3,4.9,0.0,2018,7,6
28.222086,-10.702779,842.0,16.11111,0.0,51.3,5.3,0.0,2017,12,11
30.21931,-9.151507,2193.0,17.166666,0.0,45.7,10.0,1.0,2018,5,2
32.08256,-8.619968,1186.0,19.666666,0.0,57.3,5.4,0.0,2022,12,12
33.031956,-4.530773,1399.0,24.5,0.0,32.9,4.4,0.0,2020,5,4
27.854502,-9.826722,1105.0,24.055557,0.0,34.2,8.1,0.0,2020,11,4
31.720873,-8.142664,1968.0,25.111109,0.0,53.7,6.3,1.0,2020,9,27
33.365505,-7.750279,2566.0,21.722221,0.0,61.0,7.6,1.0,2015,8,19
30.701242,-6.7339034,1182.0,13.5,0.0,16.0,2.3,0.0,2020,2,4
34.22115,-1.7194422,1086.0,25.277779,0.0,56.4,7.5,1.0,2014,9,14
35.301395,-5.443385,6074.0,20.111109,0.0,55.6,13.6,1.0,2014,6,2
35.075695,-4.6705756,4469.0,12.944445,0.0,38.4,4.4,1.0,2020,3,8
28.83346,-8.828199,788.0,17.166666,0.0,58.0,10.6,0.0,2018,6,16
33.910076,-5.32065,3861.0,20.333334,0.0,49.3,4.1,1.0,2019,5,26
34.980682,-4.854319,4343.0,26.777777,0.0,69.9,10.8,1.0,2017,8,13
30.187553,-7.1721945,1071.0,15.277778,0.0,30.6,1.8,0.0,2021,1,29
28.532572,-9.508417,926.0,16.0,0.0,48.2,10.5,0.0,2019,12,2
30.363697,-9.465704,1714.0,25.61111,0.0,42.8,7.2,1.0,2014,10,23
33.461544,-7.9053864,2371.0,23.277779,0.0,64.6,10.5,1.0,2015,10,13
32.552505,-9.293273,5184.0,16.38889,0.0,50.4,4.6,0.0,2020,2,7
28.278658,-11.361722,1149.0,18.222223,0.0,51.1,17.1,0.0,2013,5,20
32.343216,-3.5418017,866.0,28.833334,0.0,27.5,6.1,0.0,2015,9,15
33.366085,-7.7512946,3184.0,19.888891,0.0,60.2,10.2,1.0,2016,5,23
27.674988,-9.8878765,1020.0,28.833334,0.0,65.1,6.4,0.0,2020,7,18
33.86562,-5.764704,2188.0,21.222221,0.0,60.2,2.7,1.0,2017,8,2
32.356525,-6.35057,4097.0,27.555555,0.0,61.6,3.0,1.0,2013,7,24
33.66851,-7.7167187,2993.0,20.111109,0.0,61.2,9.0,0.0,2018,6,17
35.096184,-3.702293,3393.0,22.0,0.0,68.0,3.1,1.0,2016,6,10
31.571999,-8.379875,1298.0,19.888891,0.0,53.6,6.3,0.0,2018,6,10
33.321533,-4.301482,1713.0,15.0,0.0,25.8,8.0,0.0,2019,11,26
27.83001,-9.129362,1047.0,23.0,0.0,51.1,5.2,0.0,2016,10,24
32.700146,-4.832366,1728.0,30.5,0.0,31.2,6.2,0.0,2021,7,5
31.936792,-8.467253,1469.0,15.777778,0.0,36.8,4.0,0.0,2022,2,17
31.266819,-7.3227553,2244.0,26.88889,0.0,31.1,7.3,0.0,2019,6,10
28.111006,-11.127376,1057.0,20.722223,0.01,59.5,14.8,0.0,2014,5,7
34.598686,-2.3468478,2276.0,18.11111,0.0,57.9,7.2,1.0,2014,5,15
30.220867,-9.149424,3162.0,13.000001,0.0,39.2,5.7,1.0,2019,1,9
31.37933,-7.398043,1828.0,18.277779,0.0,40.9,5.6,0.0,2018,4,2
35.73737,-5.38556,5842.0,18.0,0.0,56.3,6.8,1.0,2016,4,27
28.508705,-10.448617,1575.0,14.277778,99.99,50.5,15.8,0.0,2016,3,24
34.596188,-2.3474023,1578.0,27.777779,0.0,65.0,12.1,1.0,2020,7,13
33.689423,-4.6608396,3138.0,14.666667,0.51,53.0,8.3,1.0,2016,5,10
30.947128,-7.4869037,1268.0,32.88889,0.0,19.1,4.8,0.0,2021,8,16
34.593174,-2.3457592,1956.0,11.722221,0.08,51.3,5.3,1.0,2016,1,28
34.054554,-2.261811,1382.0,23.88889,0.0,61.0,8.2,0.0,2015,10,7
34.191734,-2.4887164,2726.0,17.777779,0.0,55.7,7.8,1.0,2020,5,8
34.59583,-2.3456755,1659.0,29.777779,0.0,56.3,5.8,1.0,2015,7,15
31.251637,-7.4897795,2167.0,20.555555,0.0,55.9,4.5,0.0,2018,10,26
35.27181,-5.7075152,4943.0,28.0,0.0,56.4,6.6,1.0,2016,9,28
34.10031,-5.699098,1899.0,22.611109,0.0,45.1,4.5,1.0,2013,10,18
35.206005,-6.2108603,4442.0,25.277779,0.0,65.9,7.7,0.0,2017,7,15
33.363678,-7.748477,2622.0,25.333334,0.0,65.3,9.0,1.0,2016,8,22
28.198845,-10.837976,905.0,23.333334,0.0,69.4,12.3,0.0,2014,10,2
35.071583,-4.9619465,5552.0,33.72222,0.0,55.1,4.0,1.0,2016,9,7
31.887291,-8.754203,1929.0,17.555555,0.0,46.5,10.0,0.0,2014,3,16
33.180916,-3.8366125,1098.0,18.666666,0.0,45.4,9.2,0.0,2018,6,12
31.879526,-3.9008982,1275.0,8.944444,0.35,44.7,4.2,0.0,2014,12,1
30.397293,-7.1416607,1123.0,24.277777,0.0,29.2,8.4,0.0,2013,5,31
33.909637,-5.4929843,5832.0,14.333333,0.0,41.3,15.0,1.0,2013,4,25
31.435827,-9.048121,2184.0,20.444447,0.0,57.8,11.5,1.0,2021,4,18
31.642286,-6.436724,2429.0,23.38889,0.0,56.9,4.0,0.0,2014,4,13
35.02631,-5.660026,5685.0,30.777779,0.0,62.6,9.0,1.0,2022,7,14
32.92219,-4.5113444,1323.0,18.88889,0.0,42.8,7.8,0.0,2014,9,24
32.362865,-9.118491,3111.0,21.88889,0.0,55.6,5.7,0.0,2017,5,7
32.37041,-3.5102143,820.0,25.166668,0.0,38.4,10.9,0.0,2022,10,3
27.886726,-11.358394,901.0,18.555555,0.0,57.2,7.7,0.0,2017,11,20
32.321346,-6.6812673,3696.0,30.444445,0.0,48.5,5.7,1.0,2018,8,16
35.05244,-5.2434835,5048.0,25.166668,0.0,50.0,4.0,1.0,2017,10,15
31.53962,-4.246989,1157.0,17.055555,0.0,34.4,8.3,0.0,2022,12,16
31.17308,-9.434686,2274.0,21.055555,0.0,56.9,8.8,0.0,2020,11,2
31.20348,-6.938249,1257.0,18.833334,0.0,19.7,4.6,0.0,2013,5,23
35.007847,-4.8593516,4910.0,30.444445,0.0,9999.9,3.6,1.0,2020,8,27
31.436914,-9.061193,1630.0,17.5,0.0,49.2,10.5,0.0,2019,11,16
31.381197,-9.306629,1731.0,23.666666,0.0,62.2,7.1,0.0,2020,6,22
